PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,class
-0.6642295002901685,0.01909596106209408,0.4863026825600662,-0.07112792929520213,-0.03247178680156404,-0.2154021148810604,-0.034418750331305044,-0.11871715880168637,-0.12425325493345135,0.05236440768228466,0.16268580025054155,0.1400267955224142,0.11511291319263336,-0.2061294601180471,0.08557093214678292,-0.0005607686850924007,0.14706137641802638,0.06632647583792681,0.06426308942946024,0.06656669728505063,0.1476729538501557,-0.003927413772149787,-0.06063459297342148,0.07005598917751708,-0.07188479294070008,-0.0202523883922611,0.042290878638838444,-0.03181828190227774,-0.027388822757643712,0.015478321048309106,1
1.2727007238695864,-0.09219710066612677,0.48376875032599087,0.3231558734253561,-0.014723468388385142,0.23255241193387008,-0.2944486463082022,-0.29366002839664984,-0.2351548732324644,0.08923790387793028,-0.20884771568916186,0.33133953097078683,0.11473124859339678,0.02996556082858998,0.16771687089007498,-0.05998062901698971,-0.12671285743055852,-0.05556168564887396,-0.023191938973857542,0.267575558767022,-0.03791609844499938,0.03056737766146369,-0.015200072602137698,0.08080168781359087,-0.1437685143068204,0.040647028794748206,0.027296665459443533,0.03905249968913054,0.10601612729830602,-0.14906934847452052,1
0.742396137410493,0.1522723950462766,0.44894555290571814,0.34616647303646325,-0.1429978424866637,0.10562710453163363,-0.056849368943982924,-0.28560455721395883,-0.16784860928830356,-0.002377880414839415,0.030152485457504073,0.28595678532453345,0.1013828827213679,-0.12074423381386402,0.2798132758606281,-0.014903744965121521,0.0578778697361017,-0.07665153561405869,-0.20359870175397646,-0.002241551326939532,-0.10025796899538261,0.07557707257283845,0.04752015522398974,0.06170080513938871,-0.07059992462636855,0.0012327036594949779,0.048766854508535316,0.026458186735419876,-0.05055153862885686,-0.07066827288328296,1
0.7559206284781191,0.20505437267077384,0.39799041279724784,0.3798412003600266,-0.1595248001840277,0.008983169452474248,-0.0049849079022618635,-0.2996022202845209,-0.1328780509423868,0.04975025305701674,0.01018603893569951,0.32297282442862113,0.04901555788193661,0.27773883292519697,0.1147266916554524,0.09004596711181459,0.01033894399742181,0.12074218474695432,-0.19308899009362013,-0.13501873086593486,-0.010439699060926342,0.09334348847089893,0.045007002104882475,0.06637698144682637,-0.06499875226363351,0.0842866094880238,0.08422603082768372,0.06800982180318663,-0.0713351929646221,-0.05633340854208237,1
-0.48154414728452344,0.13621557615561206,0.0030392475389527662,-0.33677650205636395,0.0453549443952059,-0.18801672574361356,-0.09083699720542839,-0.329870714529488,0.0006943981363881161,-0.16775942917705916,-0.18425834857821244,0.10993848050462854,-0.047871898102514056,0.01946838421824915,0.050918585188750136,-0.04763160578903945,0.20404101115260093,-0.00837925170774913,-0.05204467700715983,0.01097636703052172,0.002369805242108697,-0.0023101509544119258,-0.12170227031853573,0.0026240339934952275,-0.02284886208447611,0.04214650269663528,0.030079829505058928,0.02634917901328131,0.0022080706661707808,-0.025608480151681712,1
-0.5389575865042088,0.13835567282141112,0.029438282932961083,-0.35419599677884794,0.009156853220116943,-0.17919212959714323,-0.07036994902485755,-0.28315460930480313,0.010430336646127122,-0.09583680218004355,-0.17506874123878863,0.08471468040199089,0.040702829965878325,0.007939945092534853,0.02692629586216559,0.0006435504926066087,0.05497432306989746,-0.05093040518629058,-0.027314281367273305,-0.017133372404422097,0.006061569563758445,0.035845943827213816,-0.05755946708599971,-0.031237402614723544,0.0016967326571074132,0.028494599892562148,-0.012977279755582934,0.018824538110836318,-0.01633235942901002,-0.02170929456195201,1
-0.5164607632086056,0.26177850744093567,-0.023077946802528396,-0.397146897549494,-0.031371905834275064,-0.16187471386152216,-0.05503441473226603,-0.2932306784461259,0.024968717613694992,-0.1178987017614159,-0.1838044017088405,0.07107217404685404,-0.006873104082132914,-0.026977681081628506,-0.09503676536417613,-0.03618508554764234,0.071622851356732,-0.056226838506523436,-0.022128195983109104,-0.029030589685595357,-0.024396124304978135,-0.007195260637685287,-0.08764394965940868,-0.05214576380969644,0.03464103358982121,0.013783728576072237,0.028012009462341267,0.03819112890125152,-0.001469794232811126,-0.012780743494551076,1
-0.2911749297462879,0.08891199082745548,0.034690469019532835,-0.27004830719399076,0.15350547192918454,0.15791649756297663,0.07129836838341846,-0.0320285652420052,-0.008479856835666842,-0.059093466369842966,0.07390537251804573,0.028387814083041755,-0.10000657977419837,0.008603757576015076,-0.1026555704415748,-0.021866112315900237,0.026219600593971732,-0.08585034246831609,-0.043907518013823095,-0.0015728482031935609,-0.01361391168169227,-0.01760378586966072,-0.04645379061663291,0.03476594122535595,0.003529921176483766,-0.013819228119366114,0.024175338742642116,0.038514179276513655,0.05978372470271984,0.04885731722937483,1
-0.01470581760800732,0.14755513337738152,0.0725605120726283,-0.2783474386308621,0.11079488495545554,0.3645558296708609,-0.06223471091002927,-0.09053366116439708,-0.12926645465833597,-0.1272046054936139,0.15699781432544288,0.007840508061579701,-0.12124887751608526,0.018341785990593912,-0.10792612687952428,0.004633558313486633,-0.06109051949084092,-0.08882055497321756,-0.07494232760283387,-0.028956884912855526,0.03513967080934572,-0.08027096513371132,-0.06591916473972405,0.04128390588632634,0.06956312358753171,-0.028340401256563355,0.05831242177769915,0.04635176216149457,0.04647823527246361,0.0011379191777465512,1
-0.5252495712936478,0.20014904335094322,-0.022059809646542094,-0.3944850203963256,0.21462284860766662,0.10372685086971427,0.02601570176521771,0.08413151482351021,0.22064670353810756,0.00783985888715247,-0.08974315001759639,0.12138237337180717,-0.25992959238183094,-0.1905892217591311,0.19480952659989012,0.3422215158074167,-0.07234609878900276,0.1101302946044328,0.05684220854784077,0.09897218096605692,-0.06668429238187533,-0.07549550606606474,-0.011434906077838683,0.09153153515068403,-0.0031421497317434114,0.011473845621700084,0.02641098230725732,0.033694900939979545,0.030346047740938076,0.0037599714256147617,1
1.351416753763658,-0.45909320187911495,-0.29978798574775417,-0.18586157009127985,-0.4185699701372129,0.05565599651735397,-0.22680264201421496,-0.08937966995264782,-0.18761198699299475,-0.2577965717823967,0.22591690618539104,-0.1406552831603597,0.1811959573266367,0.11092721284446208,0.2025792147935799,0.12134764499750413,-0.08919451519895417,-0.037888775435783804,0.01324642808887969,-0.02959928062787572,0.1253231029385134,-0.0660034203998585,0.012018277836711623,-0.012270665772186794,-0.01931985115109707,-0.013678554052415208,-0.00334057823271662,0.012030473772679224,-0.01766681270197187,-0.059985878342875554,1
0.9456144530390127,-0.5155583198962436,-0.2584752061491025,-0.230302114899517,-0.5496534971925485,-0.13148815305186157,0.1634125248255192,-0.21961749525253096,0.08472014502985448,0.46699286422765784,0.17016717721952568,-0.1230767301698442,0.07456203075679385,0.03821887646463979,0.2652293246336799,-0.02194794488892241,-0.04019590491703992,-0.0012367252780291391,-0.03921636913101983,0.016662261307087405,-0.05514489094325804,-0.03603107232616202,0.047179461617487074,-0.013209779569697934,0.032514967062728134,-0.034763238703719036,-0.005062973032157019,0.039011687689301223,0.01723603115779284,-0.00475179645118181,1
0.5911580517487407,-0.2904971091030102,-0.29506243421566075,-0.13270670253745281,-0.5780791070459033,-0.22117170797879865,0.24504965686113023,0.019682256557108754,0.13583017602102573,-0.09167659526903771,0.17119730237896946,-0.08506217535946362,0.21110275215724703,0.05570494581369201,0.1127479222834934,-0.17168823811644376,-0.33300703207809235,-0.09627219600850481,0.4066821459718732,0.452521959631009,-0.09613806438814568,0.19160483362175476,-0.12971880948076794,-0.05827724538732246,-0.005861205244132714,-0.06695971689512702,-0.012452075778687791,0.018350741110930276,-0.04819256062816179,-0.001228993280794286,1
-0.35032232105446576,0.15188074025627518,0.04692377567750176,-0.2576784163876359,-0.18462493416386902,0.18378855394295698,0.004794494417116533,-0.11982876108721496,0.15640117948387341,-0.02027827486512951,0.14742101396734925,-0.21009013174052094,0.043784882093814016,0.0015899335365552182,-0.08276047247582526,0.1847670600969232,0.0261476020447127,-0.14962461971626387,-0.02112517646483489,0.10740787710566198,0.01087016480066406,0.05428007763794501,0.04667419814482436,-0.06173446679883624,-0.03926845924711111,-0.0201845266148933,-0.06245808341794013,0.03687153260553749,0.026828025332053272,0.021846076391927483,1
-0.5166220404352209,0.06857438464292746,0.1257043408520817,-0.2959226091187933,-0.09725597120193619,0.15892248115799762,0.050174361311791475,-0.06893470056417365,0.06620629764799055,-0.04185614366598807,0.006578763898366635,-0.1752494282292005,0.02529893349968039,0.022298432804482016,-0.030989772212867767,0.26286065031554534,0.08832146749434093,-0.15963409910138812,-0.003036181307514616,0.07215909195341347,0.015831164476735726,0.032381427252436326,0.017331716802775673,0.014848152652542246,-0.0459920466284506,0.04221343290442279,-0.07039177121308732,0.033217862324294994,0.0019665248081091077,-0.022111172540111423,1
-0.43343835921005125,0.027331245602349362,0.19347682303696795,-0.3224201482266256,-0.05732151815824232,0.13708934075099746,-0.06531922871946876,-0.14947766294151352,0.10111540683152986,-0.09437378309560593,0.028540370238268435,-0.20025333202996476,0.09649174790555905,0.02678566223387573,-0.015793842625634335,0.18943036117230605,0.04357565041027333,-0.16485564078517823,0.008646825577795059,0.014028351216806298,0.05351327725766184,0.016946451177580292,0.01998015474329267,0.02635943309208353,-0.03553083995750484,0.02807210246543448,-0.05890635564157864,0.0167051929985698,-0.0070099472277194205,-0.02417155514893393,1
-0.359011791466841,0.015666691134866097,-0.16920056687093696,-0.14936141795466515,0.010656348185247386,-0.37303351134232776,-0.2130094438242598,-0.01942297384362442,0.020736785364889453,0.10972316818380423,-0.08056318736097734,0.14396144506444997,-0.013785523483641433,0.15820543421982194,-0.06017353539219169,0.15702297464240103,0.33627350114097854,-0.036593439598452404,0.05579105592118701,0.09918651197455494,0.016890593647921667,0.016994533398409478,0.012741292595667883,0.1415359617963423,-0.08008798866392029,0.0041193071420727876,0.032338403286932674,0.005029712245874747,-0.007903941757999732,-0.0009670786033900448,1
-0.3330204638556299,0.0012604920980160694,-0.05071427785365927,-0.12615860486115274,-0.053197308850162994,-0.27770277565764023,-0.2096955633998333,-0.1364273349720323,-0.02289975261756056,0.025866149256778895,-0.0870000822991672,-0.0030886855510029528,-0.12141526037032786,0.04718777279402693,-0.05000497369756034,0.17936370449671077,0.2653945441016838,0.021469008623244246,0.0008605472649671152,0.060030806985834406,0.034073057575129295,0.04384718677860111,-0.04225389949653203,0.05448614506479325,0.002564286028752452,0.016403388108964894,0.03235949883591817,0.01575985589993474,0.03719992344660558,-0.022375873829799147,1
-0.4261307561868516,-0.040796251180010006,-0.16122072542018995,-0.11248103515386036,-0.0063502734638521945,-0.35617930036934564,-0.19417994335729155,0.05868352924262611,0.00020411953050988074,0.16310219095318113,-0.03796639318115036,0.055369548361246065,-0.0641858160065466,0.08095051079144039,-0.1258632487644013,0.1746014912687146,0.19123937206752248,-0.04779345008035109,0.021888498228394986,0.08545691117187112,-0.022748942112328925,-0.007076151075477826,0.002024232718509629,0.10384365568568321,-0.08564022695125241,0.016747328643806247,0.009492218360665673,0.02314178776676467,0.0006663748427307109,-0.01236761781979735,1
0.6413986789303897,0.5756372720070767,0.3991054773658878,-0.5311435559718629,0.3928703038119065,-0.14267608639607626,-0.13505521720952862,-0.057806425351077696,0.04288740713204473,0.08816116559088148,-0.1274175677854447,-0.0559143795344419,-0.01030484295588719,-0.008029031078490068,-0.022664122194423767,-0.0518068739081638,0.03827773742383364,0.017253859500911413,0.01647587080645195,0.008653237673201553,0.04676866089627541,-0.013598215553748,0.07089183222299612,-0.034711364343008706,0.039968255685714556,-0.024910024619383457,0.000911285696280254,-0.027204028019813014,-0.003665759234843926,-0.02505079148694444,1
0.34915042525966533,0.8017693417886254,0.5462583173078157,-0.6151558280341718,0.17409738075221767,-0.38100346459080836,0.09899738605385817,0.2219549412953766,-0.25936441855898007,-0.2869858366661031,-0.010842456948354092,-0.06333818693159082,-0.019194042448044197,-0.07768951319091465,-0.0485669684045492,-0.08542122887972484,0.21320586330052846,0.04530399703607897,0.14782589232805685,0.010058590680033586,-0.03247879534467339,-0.03054203554050277,0.11330873430943725,-0.03477998643564173,-0.0008553084386770835,-0.07567971591092519,0.02852629431909855,-0.0854712491089972,-0.033514535435594704,-0.040610309322453436,1
0.3348616707194122,0.5913058421659643,0.49385829527973985,-0.502668936261011,0.3521880200882969,-0.3263864054588615,0.0654521727635652,0.25926098899694616,-0.15475843700914646,-0.25973984747372436,-0.2660671698604357,0.07056962475769825,0.010754454484657448,-0.07367291592700383,-0.018095405944963186,-0.13896730295345838,0.05606497363795722,0.05180632831902366,-0.024109739195268313,-0.0068188469297941045,-0.07788562171658507,-0.05771653311524339,0.06890960973195351,0.013066158958124725,-0.000882722241224173,-0.03856808601274446,0.009688209490456645,-0.04019879217381465,-0.04040499102893454,-0.07229988687105776,1
-0.4029573323255113,0.1661093642919602,0.11652926991353313,-0.11992428705911228,0.09996851718865422,0.13886519630643762,0.09094989052209596,-0.21595821189251427,0.0211819234402513,-0.1555967581736746,-0.2502928446312536,0.22785078343930257,0.030542014149103805,-0.033934436359092594,-0.014457867499579405,-0.013045095765105943,0.062265003033555706,-0.07369113071022576,-0.05927246902389581,0.017641038914819076,-0.0018618400441739954,-0.020996371019052086,-0.06567864776071486,0.03956479407165122,-0.07927357081631346,0.03943890559974639,-0.05082458656563429,0.02965945418418448,0.015495507539477038,0.03279912189364979,0
-0.19739281587039278,0.05250518342927589,0.11425434758492826,-0.30210545084400436,0.22736443465988565,0.32283205578526686,0.17956648240572323,-0.08374467980527775,-0.030792238865540684,-0.11228032998509536,-0.27599144809655757,0.15497726199380904,0.023857324263416513,-0.003208964209355184,0.019433029550528173,-0.056008403552704256,0.03572060592917394,-0.03714482392284378,-0.14411941140402565,-0.01641271592047416,-0.07280785240875395,-0.033674821742847236,0.002541905070830604,0.06835988276805967,-0.0326092351502616,0.006377407995674265,0.006310538979940773,0.018436396687359805,-0.030602302061834303,0.016462983729459285,0
0.1722398285704142,-0.08929496042211438,0.13883604947325986,-0.2370083086371284,0.31791758362275613,0.4679394054345339,-0.0017769272714506922,-0.17488750978566156,-0.16695283994265703,-0.15731567041201222,-0.20741261066698274,0.028007472901427133,-0.100066022508083,-0.06352390325676484,-0.0945161143536758,0.019567517192046087,-0.0202108825300942,-0.0056318077635847735,-0.17446316296554384,-0.09494388343078478,-0.12466339689117707,-0.08245701071451413,0.02649324410267413,0.05013018497426255,0.023525454621117024,0.030017710147478643,0.010016352948796886,0.04946673883401407,-0.050620847371485984,0.01061784514814132,0
-0.07820151269376838,0.10626554064596502,-0.35127119734754064,-0.23405076247726325,0.10682657064480171,0.04120363527792445,-0.05358350766749846,-0.07240006819952105,0.15828845501296313,-0.05395967714832659,0.19513300278369355,0.21749917782658282,-0.012418745711496112,0.03836086695244905,0.10392448496533425,-0.030348513486971027,-0.061384762482640104,-0.06079286485505931,0.10352148935813485,0.05094885221733808,0.04721804417993821,-0.0006152587767483932,0.11553442837744286,-0.024885654475329012,-0.03455281157098588,0.0254551759434889,-0.023532370796700317,0.007738805492589141,-0.013372492141890699,0.026105445636365028,1
-0.13990467232608245,-0.22152209306642792,-0.2068230453300155,-0.12877338353821216,0.1678617331933425,-0.09829444817485453,-0.22311996453893349,0.08696845307626846,0.08943672957189405,0.04494312361796417,0.2880845669432863,0.19615835848986796,-0.08738406112761746,0.21497755651730602,0.14311872600672418,-0.06234486061607142,0.08189868360790001,-0.04175491998526055,0.05723302271101248,0.0002899441839174918,0.010272914423415784,0.05372577332457181,0.017231759669415442,0.056692838044704236,0.018162441760767117,-0.011875911837403315,0.0076345896486380675,-0.04530049326002967,0.03167706368763026,0.018773547775456537,1
-0.26753594937647807,0.033569900200476815,-0.5636633270375561,0.0749698387325806,-0.3088798265874968,-0.06714180182536691,-0.04498545018432614,-0.0426892367491906,0.15109534404680644,-0.04338025688737444,-0.20595482156370418,-0.010545654329563954,0.028634462106443836,0.035033152456445484,-0.0012666245809083588,-0.20228445762048883,-0.0643590882151661,0.0027929193338624802,-0.01356071553504466,0.037799195418162485,-0.07097379025754047,-0.06952503393806793,0.03723193254725489,0.050592149351474235,-0.008487372009426133,-0.02599501740741232,0.007157390867195911,0.003668908247183977,0.019326517354761076,-0.012227475407587264,1
-0.17414653790518003,-0.056957309458774384,-0.46273870041074733,-0.03260359796147687,-0.31019882390091663,-0.1376503119936344,0.04821719036562314,0.16531490493399584,0.016636015293722432,-0.06191522945312744,-0.1848032070578426,-0.05151799721375242,-0.05454549561965994,0.07319152416926128,-0.04615249107743674,-0.19265602619193908,-0.06701970038935588,0.04366933666540575,-0.005816154583940159,0.08029378902754529,-0.1279798581650572,-0.04868786962341832,0.04580173161824463,0.10066923331948954,0.007781811596974445,-0.032507190290464553,0.004940117295717018,-0.019534097850528665,-0.020169859828784678,-0.04357674745149483,1
-0.02154132042079705,0.449022796443302,0.23017838211253522,0.22783719208697534,-0.1913748403526403,0.44555656957593504,0.1875207256436583,-0.18933970431561928,-0.12363480037446489,-0.0443818704767215,-0.11156157409086022,0.1274427178977902,0.0855442407536581,-0.008919080460011585,-0.01151135683949117,-0.028769149673844134,-0.14764229415178728,-0.17425184583456502,-0.009036479966168487,0.0010026263678497179,-0.05169863663876667,0.00401316643811742,0.06265045879803842,-0.035867376483455476,-0.07325980416438156,-0.022003711141768793,-0.03567229967818443,0.08016919950704061,-0.02813063314430019,0.015707961953556563,0
-0.1335580301076324,0.4041455973371425,0.2230410033772651,0.3557613962674336,-0.2522486709897229,0.21547975909136616,0.1285955984684922,-0.26760157003772467,-0.0782173498891469,0.007935724019170452,-0.012890306088777935,0.07561281468362635,0.14057195861948954,0.16891632510126797,-0.016976246391716604,0.007693180408512996,-0.27462368828977246,0.03795238227453861,0.020133990594353026,-0.04633994793190052,-0.03581549619840528,0.050588519484866215,0.09091600984282681,0.020320033216879436,-0.06492432161129738,0.04288505888615127,0.05688005997742617,0.025939648138950205,0.004394751282493475,-0.008925907940924595,0
-0.21331512342117695,0.4061832861173891,0.35074006720825046,0.24255760160580705,-0.21391100163449409,0.27316253005576957,0.16119738056143146,-0.1748921552657523,-0.06287510959611113,0.03252391151908039,0.0245895726338696,0.11032958520297742,0.05051205520391055,0.2006494034264183,-0.09447386562288862,0.019653306053818365,-0.20454460650429274,0.07687500420123367,0.03244175816600485,-0.06009174183187531,-0.05832394399238784,0.020522635587520495,0.03714726099044516,0.015626356953931123,-0.023548560230124284,-0.02330307352421615,0.011627108012724773,0.03887983087529312,-0.006992767696260853,0.00042008940648233337,0
0.2556912864301496,0.8315537705785634,0.4513231572569425,-0.02576230315406469,0.14369840137510817,-0.13315785153217274,0.03883669013764614,0.09204538838547513,0.11070338815972453,0.15434534670442052,-0.23923802360443525,0.005651813309111483,-0.0900519348181559,-0.10833902204914608,0.20575916489317325,0.13325907251349925,-0.05184629941139417,-0.021235187152555617,-0.04156638710499025,0.018191989254662724,-0.10638354392120865,0.05702397050610784,-0.021587107640432993,-0.0740998453507727,0.03742446253822002,-0.03916993967173448,-0.014398318596635878,-0.0557923862828647,0.02523006498035222,-0.0020542863979156945,1
0.5167536245656681,0.7852283677081721,0.5246344837302125,-0.020542564300189133,0.2392726191603235,-0.19480945234518013,-0.002010040051273078,0.1855260340477269,-0.012122369962528988,0.11733046552917194,-0.19698821328277746,-0.09827334630877324,0.031114486996794817,-0.011505084701307185,0.07400463006934414,-0.09692324181438591,0.07544427415254756,-0.006067286850062967,-0.06276520821793577,0.030352565733072254,-0.014376185706966688,0.10378510862125769,9.405696322161054e-05,-0.015913672737691197,0.05217708986672918,-0.030905974429738397,-0.0013679722989757906,-0.05029490192891375,0.015367801832647545,0.027095434090270532,1
0.7316012081822537,0.7938059538159585,0.5722338912012574,-0.1196121535528664,0.2538042306416413,-0.1289476760835756,0.006619415531542528,0.119869585952479,0.0006500134375458079,0.16525000664574505,-0.09243881250241612,-0.08042492159371725,0.10222458786518514,-0.11796706291860737,0.10179097572271732,-0.11110455410784051,0.07863397873466532,0.0359640793041839,-0.03328311921811797,0.011778022630072564,-0.03447463771728191,0.02689313452916867,0.07543533853147012,-0.0071152175501697085,0.039529732874270314,-0.01771381011876379,-0.07070889901648963,-0.04805273371185332,0.06953411328210136,-0.05925759454384761,1
0.8586405808210104,-0.4671793787404443,-0.021845005754221165,-0.11340141911733007,0.061932917129537184,-0.24887191812796167,-0.2035054317096559,0.15773557368462204,-0.20657710216139877,-0.4804826660545118,0.08836561474132197,0.02687742934274936,0.020589384457006553,0.07575113767861184,0.029310091009408828,0.007523708571345906,0.024814010246548612,0.08377955389646863,-0.055774241833903705,0.038194918375663245,0.18893121065019272,-0.014070797489623555,-0.019755221810135778,0.01950383868866234,-0.05942502007637231,-0.049180480061697104,-0.0008078945697091735,-0.0030318680016130878,-0.001274371850107262,0.02733831183488522,1
